Contract ID,Kiosk,Client Nationality,Month,Active,Is Start Month,Is End Month
1040293,Festival Plaza,British,2024-07-01,1,0,0
1047622,Festival Plaza,British,2024-07-01,1,0,0
1018897,Festival Plaza,British,2024-08-01,1,0,0
1019655,Festival Plaza,British,2024-08-01,1,0,0
1020691,Festival Plaza,British,2024-08-01,1,0,0
1021210,Festival Plaza,British,2024-08-01,1,0,0
1025317,Festival Plaza,British,2024-08-01,1,0,0
1025603,Festival Plaza,British,2024-08-01,1,0,0
1025796,Festival Plaza,British,2024-08-01,1,0,0
1025866,Festival Plaza,British,2024-08-01,1,0,0
1026211,Festival Plaza,British,2024-08-01,1,0,0
1026620,Festival Plaza,British,2024-08-01,1,0,1
1026877,Festival Plaza,British,2024-08-01,1,0,1
1026900,Festival Plaza,British,2024-08-01,1,0,0
1027261,Festival Plaza,British,2024-08-01,1,0,0
1027267,Festival Plaza,British,2024-08-01,1,0,0
1027748,Festival Plaza,British,2024-08-01,1,0,0
1027948,Festival Plaza,British,2024-08-01,1,0,0
1030351,Festival Plaza,British,2024-08-01,1,0,0
1032636,Festival Plaza,British,2024-08-01,1,0,0
1033850,Festival Plaza,British,2024-08-01,1,0,0
1034464,Festival Plaza,British,2024-08-01,1,0,0
1036947,Festival Plaza,British,2024-08-01,1,0,0
1040293,Festival Plaza,British,2024-08-01,1,0,0
1047622,Festival Plaza,British,2024-08-01,1,0,0
1049631,Festival Plaza,British,2024-08-01,1,1,0
1050755,Festival Plaza,British,2024-08-01,1,1,0
1018897,Festival Plaza,British,2024-09-01,1,0,0
1019655,Festival Plaza,British,2024-09-01,1,0,0
1020691,Festival Plaza,British,2024-09-01,1,0,0
1021210,Festival Plaza,British,2024-09-01,1,0,0
1025317,Festival Plaza,British,2024-09-01,1,0,0
1025603,Festival Plaza,British,2024-09-01,1,0,0
1025796,Festival Plaza,British,2024-09-01,1,0,0
1025866,Festival Plaza,British,2024-09-01,1,0,0
1026211,Festival Plaza,British,2024-09-01,1,0,0
1026900,Festival Plaza,British,2024-09-01,1,0,0
1027261,Festival Plaza,British,2024-09-01,1,0,0
1027267,Festival Plaza,British,2024-09-01,1,0,0
1027748,Festival Plaza,British,2024-09-01,1,0,0
1027948,Festival Plaza,British,2024-09-01,1,0,0
1030351,Festival Plaza,British,2024-09-01,1,0,0
1032636,Festival Plaza,British,2024-09-01,1,0,0
1033850,Festival Plaza,British,2024-09-01,1,0,0
1034464,Festival Plaza,British,2024-09-01,1,0,0
1036947,Festival Plaza,British,2024-09-01,1,0,0
1040293,Festival Plaza,British,2024-09-01,1,0,0
1047622,Festival Plaza,British,2024-09-01,1,0,0
1049631,Festival Plaza,British,2024-09-01,1,0,0
1050755,Festival Plaza,British,2024-09-01,1,0,0
1052901,Festival Plaza,British,2024-09-01,1,1,0
1018897,Festival Plaza,British,2024-10-01,1,0,0
1019655,Festival Plaza,British,2024-10-01,1,0,0
1020691,Festival Plaza,British,2024-10-01,1,0,0
1021210,Festival Plaza,British,2024-10-01,1,0,0
1025317,Festival Plaza,British,2024-10-01,1,0,0
1025603,Festival Plaza,British,2024-10-01,1,0,0
1025796,Festival Plaza,British,2024-10-01,1,0,0
1025866,Festival Plaza,British,2024-10-01,1,0,0
1026211,Festival Plaza,British,2024-10-01,1,0,0
1026900,Festival Plaza,British,2024-10-01,1,0,0
1027261,Festival Plaza,British,2024-10-01,1,0,0
1027267,Festival Plaza,British,2024-10-01,1,0,0
1027748,Festival Plaza,British,2024-10-01,1,0,0
1027948,Festival Plaza,British,2024-10-01,1,0,0
1030351,Festival Plaza,British,2024-10-01,1,0,0
1032636,Festival Plaza,British,2024-10-01,1,0,0
1033850,Festival Plaza,British,2024-10-01,1,0,0
1034464,Festival Plaza,British,2024-10-01,1,0,0
1036947,Festival Plaza,British,2024-10-01,1,0,0
1040293,Festival Plaza,British,2024-10-01,1,0,0
1047622,Festival Plaza,British,2024-10-01,1,0,0
1049631,Festival Plaza,British,2024-10-01,1,0,0
1050755,Festival Plaza,British,2024-10-01,1,0,0
1052901,Festival Plaza,British,2024-10-01,1,0,0
1053891,Festival Plaza,British,2024-10-01,1,1,0
1018897,Festival Plaza,British,2024-11-01,1,0,0
1019655,Festival Plaza,British,2024-11-01,1,0,0
1020691,Festival Plaza,British,2024-11-01,1,0,0
1021210,Festival Plaza,British,2024-11-01,1,0,0
1025317,Festival Plaza,British,2024-11-01,1,0,0
1025603,Festival Plaza,British,2024-11-01,1,0,0
1025796,Festival Plaza,British,2024-11-01,1,0,0
1025866,Festival Plaza,British,2024-11-01,1,0,0
1026211,Festival Plaza,British,2024-11-01,1,0,0
1026900,Festival Plaza,British,2024-11-01,1,0,0
1027261,Festival Plaza,British,2024-11-01,1,0,0
1027267,Festival Plaza,British,2024-11-01,1,0,0
1027748,Festival Plaza,British,2024-11-01,1,0,0
1027948,Festival Plaza,British,2024-11-01,1,0,0
1030351,Festival Plaza,British,2024-11-01,1,0,0
1032636,Festival Plaza,British,2024-11-01,1,0,0
1033850,Festival Plaza,British,2024-11-01,1,0,0
1034464,Festival Plaza,British,2024-11-01,1,0,0
1036947,Festival Plaza,British,2024-11-01,1,0,0
1040293,Festival Plaza,British,2024-11-01,1,0,0
1047622,Festival Plaza,British,2024-11-01,1,0,0
1049631,Festival Plaza,British,2024-11-01,1,0,0
1050755,Festival Plaza,British,2024-11-01,1,0,0
1052901,Festival Plaza,British,2024-11-01,1,0,0
1053891,Festival Plaza,British,2024-11-01,1,0,0
1055908,Festival Plaza,British,2024-11-01,1,1,0
1056239,Festival Plaza,British,2024-11-01,1,1,0
1018897,Festival Plaza,British,2024-12-01,1,0,0
1019655,Festival Plaza,British,2024-12-01,1,0,0
1020691,Festival Plaza,British,2024-12-01,1,0,0
1021210,Festival Plaza,British,2024-12-01,1,0,0
1025317,Festival Plaza,British,2024-12-01,1,0,0
1025603,Festival Plaza,British,2024-12-01,1,0,0
1025796,Festival Plaza,British,2024-12-01,1,0,0
1025866,Festival Plaza,British,2024-12-01,1,0,0
1026211,Festival Plaza,British,2024-12-01,1,0,0
1026900,Festival Plaza,British,2024-12-01,1,0,0
1027261,Festival Plaza,British,2024-12-01,1,0,0
1027267,Festival Plaza,British,2024-12-01,1,0,0
1027748,Festival Plaza,British,2024-12-01,1,0,0
1027948,Festival Plaza,British,2024-12-01,1,0,0
1030351,Festival Plaza,British,2024-12-01,1,0,0
1032636,Festival Plaza,British,2024-12-01,1,0,0
1033850,Festival Plaza,British,2024-12-01,1,0,0
1034464,Festival Plaza,British,2024-12-01,1,0,0
1036947,Festival Plaza,British,2024-12-01,1,0,0
1040293,Festival Plaza,British,2024-12-01,1,0,0
1047622,Festival Plaza,British,2024-12-01,1,0,0
1049631,Festival Plaza,British,2024-12-01,1,0,0
1050755,Festival Plaza,British,2024-12-01,1,0,0
1052901,Festival Plaza,British,2024-12-01,1,0,0
1053891,Festival Plaza,British,2024-12-01,1,0,0
1055908,Festival Plaza,British,2024-12-01,1,0,0
1056239,Festival Plaza,British,2024-12-01,1,0,0
1018897,Festival Plaza,British,2025-01-01,1,0,1
1019655,Festival Plaza,British,2025-01-01,1,0,1
1020691,Festival Plaza,British,2025-01-01,1,0,0
1021210,Festival Plaza,British,2025-01-01,1,0,0
1025317,Festival Plaza,British,2025-01-01,1,0,0
1025603,Festival Plaza,British,2025-01-01,1,0,0
1025796,Festival Plaza,British,2025-01-01,1,0,0
1025866,Festival Plaza,British,2025-01-01,1,0,0
1026211,Festival Plaza,British,2025-01-01,1,0,0
1026900,Festival Plaza,British,2025-01-01,1,0,0
1027261,Festival Plaza,British,2025-01-01,1,0,0
1027267,Festival Plaza,British,2025-01-01,1,0,0
1027748,Festival Plaza,British,2025-01-01,1,0,0
1027948,Festival Plaza,British,2025-01-01,1,0,0
1030351,Festival Plaza,British,2025-01-01,1,0,0
1032636,Festival Plaza,British,2025-01-01,1,0,0
1033850,Festival Plaza,British,2025-01-01,1,0,0
1034464,Festival Plaza,British,2025-01-01,1,0,0
1036947,Festival Plaza,British,2025-01-01,1,0,0
1040293,Festival Plaza,British,2025-01-01,1,0,0
1047622,Festival Plaza,British,2025-01-01,1,0,1
1049631,Festival Plaza,British,2025-01-01,1,0,0
1050755,Festival Plaza,British,2025-01-01,1,0,0
1052901,Festival Plaza,British,2025-01-01,1,0,0
1053891,Festival Plaza,British,2025-01-01,1,0,0
1055908,Festival Plaza,British,2025-01-01,1,0,0
1056239,Festival Plaza,British,2025-01-01,1,0,0
1058817,Festival Plaza,British,2025-01-01,1,1,0
1059762,Festival Plaza,British,2025-01-01,1,1,0
1060853,Festival Plaza,British,2025-01-01,1,1,0
1020691,Festival Plaza,British,2025-02-01,1,0,0
1021210,Festival Plaza,British,2025-02-01,1,0,0
1025317,Festival Plaza,British,2025-02-01,1,0,0
1025603,Festival Plaza,British,2025-02-01,1,0,0
1025796,Festival Plaza,British,2025-02-01,1,0,0
1025866,Festival Plaza,British,2025-02-01,1,0,0
1026211,Festival Plaza,British,2025-02-01,1,0,0
1026900,Festival Plaza,British,2025-02-01,1,0,0
1027261,Festival Plaza,British,2025-02-01,1,0,0
1027267,Festival Plaza,British,2025-02-01,1,0,0
1027748,Festival Plaza,British,2025-02-01,1,0,0
1027948,Festival Plaza,British,2025-02-01,1,0,0
1030351,Festival Plaza,British,2025-02-01,1,0,0
1032636,Festival Plaza,British,2025-02-01,1,0,0
1033850,Festival Plaza,British,2025-02-01,1,0,0
1034464,Festival Plaza,British,2025-02-01,1,0,0
1036947,Festival Plaza,British,2025-02-01,1,0,0
1040293,Festival Plaza,British,2025-02-01,1,0,0
1049631,Festival Plaza,British,2025-02-01,1,0,0
1050755,Festival Plaza,British,2025-02-01,1,0,0
1052901,Festival Plaza,British,2025-02-01,1,0,0
1053891,Festival Plaza,British,2025-02-01,1,0,0
1055908,Festival Plaza,British,2025-02-01,1,0,0
1056239,Festival Plaza,British,2025-02-01,1,0,0
1058817,Festival Plaza,British,2025-02-01,1,0,0
1059762,Festival Plaza,British,2025-02-01,1,0,0
1060853,Festival Plaza,British,2025-02-01,1,0,0
1061744,Festival Plaza,British,2025-02-01,1,1,0
1062443,Festival Plaza,British,2025-02-01,1,1,0
1020691,Festival Plaza,British,2025-03-01,1,0,0
1021210,Festival Plaza,British,2025-03-01,1,0,0
1025317,Festival Plaza,British,2025-03-01,1,0,0
1025603,Festival Plaza,British,2025-03-01,1,0,0
1025796,Festival Plaza,British,2025-03-01,1,0,0
1025866,Festival Plaza,British,2025-03-01,1,0,0
1026211,Festival Plaza,British,2025-03-01,1,0,0
1026900,Festival Plaza,British,2025-03-01,1,0,0
1027261,Festival Plaza,British,2025-03-01,1,0,0
1027267,Festival Plaza,British,2025-03-01,1,0,0
1027748,Festival Plaza,British,2025-03-01,1,0,0
1027948,Festival Plaza,British,2025-03-01,1,0,0
1030351,Festival Plaza,British,2025-03-01,1,0,0
1032636,Festival Plaza,British,2025-03-01,1,0,0
1033850,Festival Plaza,British,2025-03-01,1,0,0
1034464,Festival Plaza,British,2025-03-01,1,0,0
1036947,Festival Plaza,British,2025-03-01,1,0,0
1040293,Festival Plaza,British,2025-03-01,1,0,0
1049631,Festival Plaza,British,2025-03-01,1,0,0
1050755,Festival Plaza,British,2025-03-01,1,0,0
1052901,Festival Plaza,British,2025-03-01,1,0,0
1053891,Festival Plaza,British,2025-03-01,1,0,0
1055908,Festival Plaza,British,2025-03-01,1,0,0
1056239,Festival Plaza,British,2025-03-01,1,0,0
1058817,Festival Plaza,British,2025-03-01,1,0,0
1059762,Festival Plaza,British,2025-03-01,1,0,1
1060853,Festival Plaza,British,2025-03-01,1,0,0
1061744,Festival Plaza,British,2025-03-01,1,0,0
1062443,Festival Plaza,British,2025-03-01,1,0,0
1063260,Festival Plaza,British,2025-03-01,1,1,1
1020691,Festival Plaza,British,2025-04-01,1,0,0
1021210,Festival Plaza,British,2025-04-01,1,0,0
1025317,Festival Plaza,British,2025-04-01,1,0,0
1025603,Festival Plaza,British,2025-04-01,1,0,0
1025796,Festival Plaza,British,2025-04-01,1,0,0
1025866,Festival Plaza,British,2025-04-01,1,0,0
1026211,Festival Plaza,British,2025-04-01,1,0,0
1026900,Festival Plaza,British,2025-04-01,1,0,0
1027261,Festival Plaza,British,2025-04-01,1,0,0
1027267,Festival Plaza,British,2025-04-01,1,0,0
1027748,Festival Plaza,British,2025-04-01,1,0,0
1027948,Festival Plaza,British,2025-04-01,1,0,0
1030351,Festival Plaza,British,2025-04-01,1,0,0
1032636,Festival Plaza,British,2025-04-01,1,0,0
1033850,Festival Plaza,British,2025-04-01,1,0,0
1034464,Festival Plaza,British,2025-04-01,1,0,0
1036947,Festival Plaza,British,2025-04-01,1,0,0
1040293,Festival Plaza,British,2025-04-01,1,0,0
1049631,Festival Plaza,British,2025-04-01,1,0,0
1050755,Festival Plaza,British,2025-04-01,1,0,0
1052901,Festival Plaza,British,2025-04-01,1,0,0
1053891,Festival Plaza,British,2025-04-01,1,0,0
1055908,Festival Plaza,British,2025-04-01,1,0,0
1056239,Festival Plaza,British,2025-04-01,1,0,0
1058817,Festival Plaza,British,2025-04-01,1,0,1
1060853,Festival Plaza,British,2025-04-01,1,0,0
1061744,Festival Plaza,British,2025-04-01,1,0,0
1062443,Festival Plaza,British,2025-04-01,1,0,0
1064622,Festival Plaza,British,2025-04-01,1,1,0
1065647,Festival Plaza,British,2025-04-01,1,1,0
1066155,Festival Plaza,British,2025-04-01,1,1,0
1020691,Festival Plaza,British,2025-05-01,1,0,0
1021210,Festival Plaza,British,2025-05-01,1,0,0
1025317,Festival Plaza,British,2025-05-01,1,0,0
1025603,Festival Plaza,British,2025-05-01,1,0,0
1025796,Festival Plaza,British,2025-05-01,1,0,0
1025866,Festival Plaza,British,2025-05-01,1,0,0
1026211,Festival Plaza,British,2025-05-01,1,0,0
1026900,Festival Plaza,British,2025-05-01,1,0,0
1027261,Festival Plaza,British,2025-05-01,1,0,0
1027267,Festival Plaza,British,2025-05-01,1,0,0
1027748,Festival Plaza,British,2025-05-01,1,0,0
1027948,Festival Plaza,British,2025-05-01,1,0,0
1030351,Festival Plaza,British,2025-05-01,1,0,0
1032636,Festival Plaza,British,2025-05-01,1,0,0
1033850,Festival Plaza,British,2025-05-01,1,0,0
1034464,Festival Plaza,British,2025-05-01,1,0,0
1036947,Festival Plaza,British,2025-05-01,1,0,0
1040293,Festival Plaza,British,2025-05-01,1,0,0
1049631,Festival Plaza,British,2025-05-01,1,0,0
1050755,Festival Plaza,British,2025-05-01,1,0,0
1052901,Festival Plaza,British,2025-05-01,1,0,0
1053891,Festival Plaza,British,2025-05-01,1,0,1
1055908,Festival Plaza,British,2025-05-01,1,0,0
1056239,Festival Plaza,British,2025-05-01,1,0,0
1060853,Festival Plaza,British,2025-05-01,1,0,0
1061744,Festival Plaza,British,2025-05-01,1,0,0
1062443,Festival Plaza,British,2025-05-01,1,0,0
1064622,Festival Plaza,British,2025-05-01,1,0,0
1065647,Festival Plaza,British,2025-05-01,1,0,0
1066155,Festival Plaza,British,2025-05-01,1,0,0
1068166,Festival Plaza,British,2025-05-01,1,1,0
1020691,Festival Plaza,British,2025-06-01,1,0,0
1021210,Festival Plaza,British,2025-06-01,1,0,0
1025317,Festival Plaza,British,2025-06-01,1,0,0
1025603,Festival Plaza,British,2025-06-01,1,0,0
1025796,Festival Plaza,British,2025-06-01,1,0,0
1025866,Festival Plaza,British,2025-06-01,1,0,1
1026211,Festival Plaza,British,2025-06-01,1,0,0
1026900,Festival Plaza,British,2025-06-01,1,0,0
1027261,Festival Plaza,British,2025-06-01,1,0,0
1027267,Festival Plaza,British,2025-06-01,1,0,0
1027748,Festival Plaza,British,2025-06-01,1,0,0
1027948,Festival Plaza,British,2025-06-01,1,0,0
1030351,Festival Plaza,British,2025-06-01,1,0,0
1032636,Festival Plaza,British,2025-06-01,1,0,0
1033850,Festival Plaza,British,2025-06-01,1,0,0
1034464,Festival Plaza,British,2025-06-01,1,0,0
1036947,Festival Plaza,British,2025-06-01,1,0,0
1040293,Festival Plaza,British,2025-06-01,1,0,0
1049631,Festival Plaza,British,2025-06-01,1,0,0
1050755,Festival Plaza,British,2025-06-01,1,0,0
1052901,Festival Plaza,British,2025-06-01,1,0,0
1055908,Festival Plaza,British,2025-06-01,1,0,0
1056239,Festival Plaza,British,2025-06-01,1,0,0
1060853,Festival Plaza,British,2025-06-01,1,0,0
1061744,Festival Plaza,British,2025-06-01,1,0,0
1062443,Festival Plaza,British,2025-06-01,1,0,0
1064622,Festival Plaza,British,2025-06-01,1,0,1
1065647,Festival Plaza,British,2025-06-01,1,0,0
1066155,Festival Plaza,British,2025-06-01,1,0,0
1068166,Festival Plaza,British,2025-06-01,1,0,0
1068021,Festival Plaza,British,2025-06-01,1,1,0
1070415,Festival Plaza,British,2025-06-01,1,1,0
1020691,Festival Plaza,British,2025-07-01,1,0,0
1021210,Festival Plaza,British,2025-07-01,1,0,0
1025317,Festival Plaza,British,2025-07-01,1,0,0
1025603,Festival Plaza,British,2025-07-01,1,0,0
1025796,Festival Plaza,British,2025-07-01,1,0,0
1026211,Festival Plaza,British,2025-07-01,1,0,0
1026900,Festival Plaza,British,2025-07-01,1,0,0
1027261,Festival Plaza,British,2025-07-01,1,0,0
1027267,Festival Plaza,British,2025-07-01,1,0,0
1027748,Festival Plaza,British,2025-07-01,1,0,0
1027948,Festival Plaza,British,2025-07-01,1,0,0
1030351,Festival Plaza,British,2025-07-01,1,0,0
1032636,Festival Plaza,British,2025-07-01,1,0,0
1033850,Festival Plaza,British,2025-07-01,1,0,0
1034464,Festival Plaza,British,2025-07-01,1,0,0
1036947,Festival Plaza,British,2025-07-01,1,0,1
1040293,Festival Plaza,British,2025-07-01,1,0,0
1049631,Festival Plaza,British,2025-07-01,1,0,0
1050755,Festival Plaza,British,2025-07-01,1,0,0
1052901,Festival Plaza,British,2025-07-01,1,0,0
1055908,Festival Plaza,British,2025-07-01,1,0,0
1056239,Festival Plaza,British,2025-07-01,1,0,0
1060853,Festival Plaza,British,2025-07-01,1,0,0
1061744,Festival Plaza,British,2025-07-01,1,0,0
1062443,Festival Plaza,British,2025-07-01,1,0,0
1065647,Festival Plaza,British,2025-07-01,1,0,0
1066155,Festival Plaza,British,2025-07-01,1,0,0
1068166,Festival Plaza,British,2025-07-01,1,0,0
1068021,Festival Plaza,British,2025-07-01,1,0,0
1070415,Festival Plaza,British,2025-07-01,1,0,0
1070706,Festival Plaza,British,2025-07-01,1,1,1
1071412,Festival Plaza,British,2025-07-01,1,1,0
1071696,Festival Plaza,British,2025-07-01,1,1,0
1020691,Festival Plaza,British,2025-08-01,1,0,0
1021210,Festival Plaza,British,2025-08-01,1,0,0
1025317,Festival Plaza,British,2025-08-01,1,0,0
1025603,Festival Plaza,British,2025-08-01,1,0,0
1025796,Festival Plaza,British,2025-08-01,1,0,0
1026211,Festival Plaza,British,2025-08-01,1,0,0
1026900,Festival Plaza,British,2025-08-01,1,0,0
1027261,Festival Plaza,British,2025-08-01,1,0,0
1027267,Festival Plaza,British,2025-08-01,1,0,0
1027748,Festival Plaza,British,2025-08-01,1,0,0
1027948,Festival Plaza,British,2025-08-01,1,0,1
1030351,Festival Plaza,British,2025-08-01,1,0,0
1032636,Festival Plaza,British,2025-08-01,1,0,0
1033850,Festival Plaza,British,2025-08-01,1,0,0
1034464,Festival Plaza,British,2025-08-01,1,0,0
1040293,Festival Plaza,British,2025-08-01,1,0,0
1049631,Festival Plaza,British,2025-08-01,1,0,0
1050755,Festival Plaza,British,2025-08-01,1,0,0
1052901,Festival Plaza,British,2025-08-01,1,0,0
1055908,Festival Plaza,British,2025-08-01,1,0,0
1056239,Festival Plaza,British,2025-08-01,1,0,0
1060853,Festival Plaza,British,2025-08-01,1,0,0
1061744,Festival Plaza,British,2025-08-01,1,0,0
1062443,Festival Plaza,British,2025-08-01,1,0,0
1065647,Festival Plaza,British,2025-08-01,1,0,0
1066155,Festival Plaza,British,2025-08-01,1,0,0
1068166,Festival Plaza,British,2025-08-01,1,0,0
1068021,Festival Plaza,British,2025-08-01,1,0,0
1070415,Festival Plaza,British,2025-08-01,1,0,0
1071412,Festival Plaza,British,2025-08-01,1,0,0
1071696,Festival Plaza,British,2025-08-01,1,0,0
1072344,Festival Plaza,British,2025-08-01,1,1,0
1073365,Festival Plaza,British,2025-08-01,1,1,0
1020691,Festival Plaza,British,2025-09-01,1,0,0
1021210,Festival Plaza,British,2025-09-01,1,0,0
1025317,Festival Plaza,British,2025-09-01,1,0,0
1025603,Festival Plaza,British,2025-09-01,1,0,0
1025796,Festival Plaza,British,2025-09-01,1,0,1
1026211,Festival Plaza,British,2025-09-01,1,0,0
1026900,Festival Plaza,British,2025-09-01,1,0,0
1027261,Festival Plaza,British,2025-09-01,1,0,1
1027267,Festival Plaza,British,2025-09-01,1,0,0
1027748,Festival Plaza,British,2025-09-01,1,0,0
1030351,Festival Plaza,British,2025-09-01,1,0,0
1032636,Festival Plaza,British,2025-09-01,1,0,0
1033850,Festival Plaza,British,2025-09-01,1,0,0
1034464,Festival Plaza,British,2025-09-01,1,0,0
1040293,Festival Plaza,British,2025-09-01,1,0,0
1049631,Festival Plaza,British,2025-09-01,1,0,0
1050755,Festival Plaza,British,2025-09-01,1,0,0
1052901,Festival Plaza,British,2025-09-01,1,0,0
1055908,Festival Plaza,British,2025-09-01,1,0,0
1056239,Festival Plaza,British,2025-09-01,1,0,0
1060853,Festival Plaza,British,2025-09-01,1,0,0
1061744,Festival Plaza,British,2025-09-01,1,0,0
1062443,Festival Plaza,British,2025-09-01,1,0,0
1065647,Festival Plaza,British,2025-09-01,1,0,0
1066155,Festival Plaza,British,2025-09-01,1,0,0
1068166,Festival Plaza,British,2025-09-01,1,0,0
1068021,Festival Plaza,British,2025-09-01,1,0,0
1070415,Festival Plaza,British,2025-09-01,1,0,0
1071412,Festival Plaza,British,2025-09-01,1,0,0
1071696,Festival Plaza,British,2025-09-01,1,0,0
1072344,Festival Plaza,British,2025-09-01,1,0,1
1073365,Festival Plaza,British,2025-09-01,1,0,1
1075812,Festival Plaza,British,2025-09-01,1,1,0
1075925,Festival Plaza,British,2025-09-01,1,1,0
1074967,Festival Plaza,British,2025-09-01,1,1,0
1076404,Festival Plaza,British,2025-09-01,1,1,0
1020691,Festival Plaza,British,2025-10-01,1,0,0
1021210,Festival Plaza,British,2025-10-01,1,0,0
1025317,Festival Plaza,British,2025-10-01,1,0,0
1025603,Festival Plaza,British,2025-10-01,1,0,0
1026211,Festival Plaza,British,2025-10-01,1,0,0
1026900,Festival Plaza,British,2025-10-01,1,0,0
1027267,Festival Plaza,British,2025-10-01,1,0,0
1027748,Festival Plaza,British,2025-10-01,1,0,0
1030351,Festival Plaza,British,2025-10-01,1,0,0
1032636,Festival Plaza,British,2025-10-01,1,0,0
1033850,Festival Plaza,British,2025-10-01,1,0,0
1034464,Festival Plaza,British,2025-10-01,1,0,0
1040293,Festival Plaza,British,2025-10-01,1,0,0
1049631,Festival Plaza,British,2025-10-01,1,0,0
1050755,Festival Plaza,British,2025-10-01,1,0,0
1052901,Festival Plaza,British,2025-10-01,1,0,0
1055908,Festival Plaza,British,2025-10-01,1,0,0
1056239,Festival Plaza,British,2025-10-01,1,0,0
1060853,Festival Plaza,British,2025-10-01,1,0,0
1061744,Festival Plaza,British,2025-10-01,1,0,0
1062443,Festival Plaza,British,2025-10-01,1,0,0
1065647,Festival Plaza,British,2025-10-01,1,0,0
1066155,Festival Plaza,British,2025-10-01,1,0,0
1068166,Festival Plaza,British,2025-10-01,1,0,0
1068021,Festival Plaza,British,2025-10-01,1,0,0
1070415,Festival Plaza,British,2025-10-01,1,0,0
1071412,Festival Plaza,British,2025-10-01,1,0,0
1071696,Festival Plaza,British,2025-10-01,1,0,0
1075812,Festival Plaza,British,2025-10-01,1,0,0
1075925,Festival Plaza,British,2025-10-01,1,0,0
1074967,Festival Plaza,British,2025-10-01,1,0,1
1076404,Festival Plaza,British,2025-10-01,1,0,0
1020691,Festival Plaza,British,2025-11-01,1,0,0
1021210,Festival Plaza,British,2025-11-01,1,0,1
1025317,Festival Plaza,British,2025-11-01,1,0,0
1025603,Festival Plaza,British,2025-11-01,1,0,0
1026211,Festival Plaza,British,2025-11-01,1,0,0
1026900,Festival Plaza,British,2025-11-01,1,0,0
1027267,Festival Plaza,British,2025-11-01,1,0,0
1027748,Festival Plaza,British,2025-11-01,1,0,0
1030351,Festival Plaza,British,2025-11-01,1,0,0
1032636,Festival Plaza,British,2025-11-01,1,0,0
1033850,Festival Plaza,British,2025-11-01,1,0,0
1034464,Festival Plaza,British,2025-11-01,1,0,0
1040293,Festival Plaza,British,2025-11-01,1,0,0
1049631,Festival Plaza,British,2025-11-01,1,0,0
1050755,Festival Plaza,British,2025-11-01,1,0,0
1052901,Festival Plaza,British,2025-11-01,1,0,0
1055908,Festival Plaza,British,2025-11-01,1,0,0
1056239,Festival Plaza,British,2025-11-01,1,0,0
1060853,Festival Plaza,British,2025-11-01,1,0,0
1061744,Festival Plaza,British,2025-11-01,1,0,0
1062443,Festival Plaza,British,2025-11-01,1,0,0
1065647,Festival Plaza,British,2025-11-01,1,0,0
1066155,Festival Plaza,British,2025-11-01,1,0,0
1068166,Festival Plaza,British,2025-11-01,1,0,0
1068021,Festival Plaza,British,2025-11-01,1,0,0
1070415,Festival Plaza,British,2025-11-01,1,0,0
1071412,Festival Plaza,British,2025-11-01,1,0,0
1071696,Festival Plaza,British,2025-11-01,1,0,0
1075812,Festival Plaza,British,2025-11-01,1,0,0
1075925,Festival Plaza,British,2025-11-01,1,0,0
1076404,Festival Plaza,British,2025-11-01,1,0,0
1080055,Festival Plaza,British,2025-11-01,1,1,0
1080730,Festival Plaza,British,2025-11-01,1,1,0
1068866,Festival Plaza,Bulgarian,2025-06-01,1,1,0
1068866,Festival Plaza,Bulgarian,2025-07-01,1,0,0
1068866,Festival Plaza,Bulgarian,2025-08-01,1,0,0
1068866,Festival Plaza,Bulgarian,2025-09-01,1,0,0
1068866,Festival Plaza,Bulgarian,2025-10-01,1,0,0
1068866,Festival Plaza,Bulgarian,2025-11-01,1,0,0
1049231,Festival Plaza,Burkinabe,2024-07-01,1,1,0
1049231,Festival Plaza,Burkinabe,2024-08-01,1,0,0
1049231,Festival Plaza,Burkinabe,2024-09-01,1,0,0
1049231,Festival Plaza,Burkinabe,2024-10-01,1,0,0
1049231,Festival Plaza,Burkinabe,2024-11-01,1,0,0
1049231,Festival Plaza,Burkinabe,2024-12-01,1,0,0
1049231,Festival Plaza,Burkinabe,2025-01-01,1,0,0
1049231,Festival Plaza,Burkinabe,2025-02-01,1,0,0
1049231,Festival Plaza,Burkinabe,2025-03-01,1,0,0
1049231,Festival Plaza,Burkinabe,2025-04-01,1,0,0
1049231,Festival Plaza,Burkinabe,2025-05-01,1,0,0
1049231,Festival Plaza,Burkinabe,2025-06-01,1,0,0
1049231,Festival Plaza,Burkinabe,2025-07-01,1,0,0
1049231,Festival Plaza,Burkinabe,2025-08-01,1,0,0
1049231,Festival Plaza,Burkinabe,2025-09-01,1,0,0
1049231,Festival Plaza,Burkinabe,2025-10-01,1,0,0
1049231,Festival Plaza,Burkinabe,2025-11-01,1,0,0
1024274,Festival Plaza,Canadian,2023-07-01,1,1,0
1024274,Festival Plaza,Canadian,2023-08-01,1,0,1
1024585,Festival Plaza,Canadian,2023-08-01,1,1,0
1024585,Festival Plaza,Canadian,2023-09-01,1,0,0
1024585,Festival Plaza,Canadian,2023-10-01,1,0,0
1027129,Festival Plaza,Canadian,2023-10-01,1,1,0
1024585,Festival Plaza,Canadian,2023-11-01,1,0,0
1027129,Festival Plaza,Canadian,2023-11-01,1,0,0
